Date,ID,Impressions,Clicks,Video_Starts,Video_Completions,Operating_System,Day_of_Week,Site,Site_Category
04/02/2021,391412,239,0,0,0,iOS,5,Site AB,Sport
16/02/2021,391412,239,0,0,0,iOS,3,Site V,News
04/02/2021,76859,239,1,0,0,iOS,5,Site X,Lifestyle
06/02/2021,76859,239,1,0,0,Android,7,Site Z,Entertainment
19/02/2021,76859,239,0,0,0,iOS,6,Site X,Lifestyle
21/02/2021,76859,239,2,0,0,iOS,1,Site X,Lifestyle
17/02/2021,642135,239,1,0,0,iOS,4,Site V,News
26/02/2021,978764,239,2,0,0,Android,6,Site L,Lifestyle
15/02/2021,289643,239,2,0,0,iOS,2,Site C,Tech
15/02/2021,1946835,240,0,0,0,iOS,2,Site L,Lifestyle
04/02/2021,3978488,240,0,84,18,iOS,5,Site V,News
02/02/2021,7651385,240,2,0,0,Android,3,Site H,Tech
07/02/2021,464314,240,0,0,0,Android,1,Site H,Tech
14/02/2021,316439,240,0,66,19,iOS,1,Site V,News
26/02/2021,316439,240,1,57,16,iOS,6,Site R,News
07/02/2021,272854,240,0,0,0,Android,1,Site AE,Lifestyle
02/02/2021,452121,240,1,12,5,Android,3,Site H,Tech
15/02/2021,4694314,240,0,0,0,iOS,2,Site Z,Entertainment
14/02/2021,9848613,240,3,0,0,Android,1,Site L,Lifestyle
15/02/2021,176325,240,0,62,14,iOS,2,Site R,News
28/02/2021,783622,240,0,0,0,iOS,1,Site V,News
12/02/2021,3167424,240,0,0,0,Android,6,Site Q,Sport
18/02/2021,5845872,240,0,0,0,iOS,5,Site V,News
26/02/2021,114236,240,1,0,0,iOS,6,Site L,Lifestyle
16/02/2021,896641,240,2,0,0,Android,3,Site V,News
04/02/2021,521254,240,0,0,0,iOS,5,Site X,Lifestyle
09/02/2021,521254,240,0,0,0,Android,3,Site AC,Tech
09/02/2021,391412,240,0,0,0,iOS,3,Site H,Tech
09/02/2021,851264,240,0,56,27,iOS,3,Site Q,Sport
17/02/2021,76859,240,2,0,0,iOS,4,Site X,Lifestyle
14/02/2021,1846521,240,0,0,0,Android,1,Site L,Lifestyle
04/02/2021,642135,240,2,0,0,iOS,5,Site K,Lifestyle
03/03/2021,642135,240,0,0,0,iOS,7,Site F,Lifestyle
21/02/2021,572146,240,0,0,0,Android,4,Site L,Lifestyle
17/02/2021,978764,240,2,0,0,Android,4,Site L,Lifestyle
08/02/2021,4431721,240,2,0,0,Android,2,Site C,Tech
30/01/2021,1946835,241,1,0,0,Android,1,Site V,News
25/02/2021,1946835,241,3,0,0,iOS,5,Site L,Lifestyle
01/02/2021,316439,241,2,51,24,iOS,2,Site M,Sport
15/02/2021,272854,241,0,0,0,iOS,2,Site V,News
27/01/2021,156895,241,3,80,33,iOS,5,Site V,News
14/02/2021,156895,241,3,48,29,Android,1,Site R,News
19/02/2021,1462431,241,0,0,0,iOS,6,Site V,News
27/01/2021,487612,241,0,61,24,iOS,5,Site U,Lifestyle
01/02/2021,487612,241,0,60,30,iOS,2,Site R,News
15/02/2021,313617,241,0,0,0,iOS,2,Site Z,Entertainment
26/02/2021,8563142,241,2,0,0,Android,6,Site E,Tech
02/03/2021,3167424,241,0,0,0,iOS,6,Site Q,Sport
10/02/2021,126941,241,1,0,0,iOS,4,Site L,Lifestyle
26/02/2021,5845872,241,0,0,0,iOS,6,Site R,News
17/02/2021,394168,241,0,0,0,Android,4,Site V,News
12/02/2021,514598,241,3,0,0,iOS,6,Site X,Lifestyle
24/02/2021,896641,241,0,0,0,iOS,4,Site V,News
10/02/2021,521254,241,0,0,0,iOS,4,Site X,Lifestyle
22/02/2021,521254,241,3,0,0,Android,2,Site C,Tech
19/02/2021,372212,241,1,0,0,iOS,6,Site K,Lifestyle
27/01/2021,851264,241,1,77,12,iOS,5,Site U,Lifestyle
14/02/2021,851264,241,2,67,15,iOS,1,Site G,Sport
10/02/2021,148315,241,0,0,0,iOS,4,Site Y,Sport
12/02/2021,148315,241,0,0,0,Android,6,Site G,Sport
30/01/2021,76859,241,0,0,0,Android,1,Site O,Entertainment
25/02/2021,1846521,241,0,0,0,Android,5,Site V,News
30/01/2021,642135,241,1,0,0,Android,1,Site V,News
14/02/2021,942165,241,0,0,0,iOS,1,Site G,Sport
03/02/2021,4431721,241,20,0,0,Other,4,Site E,Tech
01/02/2021,2384651,242,0,0,0,Android,2,Site V,News
08/02/2021,2384651,242,2,0,0,Android,2,Site L,Lifestyle
18/02/2021,1946835,242,0,0,0,iOS,5,Site L,Lifestyle
13/02/2021,7824651,242,0,0,0,iOS,7,Site L,Lifestyle
03/03/2021,7824651,242,2,0,0,iOS,7,Site F,Lifestyle
14/02/2021,3978488,242,1,39,26,Android,1,Site R,News
18/02/2021,3978488,242,2,67,45,Android,5,Site A,News
14/02/2021,487612,242,2,37,27,Android,1,Site R,News
06/03/2021,176325,242,0,39,28,iOS,3,Site Z,Entertainment
30/01/2021,4746163,242,3,0,0,Android,1,Site V,News
10/02/2021,4746163,242,3,0,0,Android,4,Site F,Lifestyle
06/03/2021,4746163,242,0,0,0,iOS,3,Site L,Lifestyle
15/02/2021,783622,242,1,0,0,Android,2,Site V,News
10/02/2021,3167424,242,0,0,0,iOS,4,Site Y,Sport
05/03/2021,3167424,242,2,0,0,iOS,2,Site Q,Sport
15/02/2021,126941,242,0,0,0,iOS,2,Site V,News
01/02/2021,5845872,242,1,0,0,iOS,2,Site V,News
01/02/2021,896641,242,0,0,0,iOS,2,Site H,Tech
01/02/2021,316427,242,0,0,0,iOS,2,Site J,Lifestyle
07/02/2021,316427,242,0,0,0,iOS,1,Site Z,Entertainment
19/02/2021,796486,242,0,0,0,iOS,6,Site K,Lifestyle
25/02/2021,372212,242,0,0,0,iOS,5,Site K,Lifestyle
08/02/2021,851264,242,0,33,20,Android,2,Site G,Sport
25/02/2021,851264,242,2,40,21,Android,5,Site H,Tech
12/02/2021,1846521,242,1,0,0,iOS,6,Site L,Lifestyle
25/02/2021,1846521,242,1,0,0,iOS,5,Site R,News
24/02/2021,572146,242,0,0,0,Android,4,Site L,Lifestyle
01/02/2021,942165,242,0,0,0,iOS,2,Site H,Tech
15/02/2021,2384651,243,2,0,0,Android,2,Site V,News
18/02/2021,2384651,243,0,0,0,Android,5,Site F,Lifestyle
13/02/2021,1946835,243,2,0,0,iOS,7,Site L,Lifestyle
17/02/2021,1946835,243,0,0,0,iOS,4,Site V,News
04/03/2021,7824651,243,2,0,0,iOS,1,Site L,Lifestyle
14/02/2021,3978488,243,4,52,26,Android,1,Site V,News
06/02/2021,7651385,243,2,0,0,iOS,7,Site AB,Sport
02/02/2021,464314,243,0,0,0,Android,3,Site H,Tech
09/02/2021,452121,243,0,62,36,iOS,3,Site Q,Sport
07/02/2021,4694314,243,0,0,0,Android,1,Site Z,Entertainment
17/02/2021,1462431,243,0,0,0,iOS,4,Site V,News
24/02/2021,487612,243,2,31,27,Android,4,Site R,News
18/02/2021,2525984,243,0,0,0,Android,5,Site F,Lifestyle
15/02/2021,9848613,243,1,0,0,Android,2,Site F,Lifestyle
01/02/2021,4746163,243,0,0,0,iOS,2,Site J,Lifestyle
15/02/2021,4746163,243,1,0,0,Android,2,Site L,Lifestyle
18/03/2021,4746163,243,2,0,0,iOS,3,Site K,Lifestyle
01/02/2021,313617,243,0,0,0,Android,2,Site U,Lifestyle
06/03/2021,313617,243,0,0,0,iOS,3,Site X,Lifestyle
21/02/2021,3167424,243,1,0,0,Android,1,Site Y,Sport
15/02/2021,752451,243,0,0,0,iOS,2,Site E,Tech
27/02/2021,752451,243,0,0,0,iOS,7,Site R,News
12/02/2021,126941,243,0,0,0,iOS,6,Site L,Lifestyle
18/02/2021,315641,243,1,37,25,Android,5,Site R,News
27/02/2021,394168,243,0,0,0,iOS,7,Site R,News
24/02/2021,114236,243,0,0,0,iOS,4,Site F,Lifestyle
14/02/2021,142236,243,1,46,13,Android,1,Site R,News
07/02/2021,896641,243,0,0,0,Android,1,Site AE,Lifestyle
09/02/2021,896641,243,0,0,0,Android,3,Site G,Sport
11/02/2021,896641,243,0,0,0,Android,5,Site G,Sport
03/02/2021,316427,243,2,0,0,iOS,4,Site X,Lifestyle
25/02/2021,316427,243,0,0,0,iOS,5,Site X,Lifestyle
05/02/2021,521254,243,2,0,0,iOS,6,Site X,Lifestyle
23/02/2021,521254,243,1,0,0,iOS,3,Site C,Tech
24/02/2021,521254,243,0,0,0,Android,4,Site I,Tech
03/03/2021,521254,243,0,0,0,iOS,7,Site C,Tech
20/02/2021,851264,243,0,52,19,iOS,7,Site Q,Sport
18/02/2021,1846521,243,0,0,0,iOS,5,Site L,Lifestyle
26/02/2021,789421,243,2,0,0,iOS,6,Site L,Lifestyle
10/02/2021,572146,243,0,0,0,iOS,4,Site L,Lifestyle
16/02/2021,572146,243,2,0,0,iOS,3,Site V,News
26/02/2021,942165,243,2,0,0,iOS,6,Site R,News
27/02/2021,942165,243,0,0,0,iOS,7,Site R,News
02/03/2021,2384651,244,0,0,0,iOS,6,Site F,Lifestyle
16/02/2021,1946835,244,0,0,0,iOS,3,Site K,Lifestyle
18/03/2021,1946835,244,0,0,0,iOS,3,Site L,Lifestyle
15/02/2021,954221,244,0,0,0,Android,2,Site V,News
18/02/2021,464314,244,2,0,0,iOS,5,Site V,News
25/02/2021,464314,244,0,0,0,iOS,5,Site R,News
24/02/2021,7854651,244,0,0,0,iOS,4,Site L,Lifestyle
14/02/2021,4694314,244,0,0,0,Android,1,Site Z,Entertainment
14/02/2021,487612,244,0,69,18,iOS,1,Site V,News
09/02/2021,9848613,244,2,0,0,Android,3,Site F,Lifestyle
26/02/2021,9848613,244,2,0,0,iOS,6,Site L,Lifestyle
04/02/2021,176325,244,1,77,32,iOS,5,Site V,News
22/02/2021,4746163,244,0,0,0,Android,2,Site L,Lifestyle
01/02/2021,394168,244,0,0,0,iOS,2,Site F,Lifestyle
16/02/2021,394168,244,2,0,0,Android,3,Site V,News
15/02/2021,185649,244,3,0,0,Android,2,Site V,News
03/02/2021,514598,244,0,0,0,Android,4,Site AC,Tech
09/02/2021,514598,244,0,0,0,Android,3,Site I,Tech
01/02/2021,896641,244,0,0,0,iOS,2,Site V,News
15/02/2021,896641,244,2,0,0,iOS,2,Site V,News
27/02/2021,521254,244,2,0,0,iOS,7,Site C,Tech
27/02/2021,521254,244,0,0,0,iOS,7,Site Z,Entertainment
25/02/2021,851264,244,1,54,16,iOS,5,Site AB,Sport
11/02/2021,642135,244,0,0,0,Android,5,Site F,Lifestyle
17/02/2021,789421,244,2,0,0,iOS,4,Site L,Lifestyle
02/03/2021,289643,244,2,0,0,Android,6,Site C,Tech
11/02/2021,764812,244,0,0,0,Android,5,Site F,Lifestyle
14/02/2021,764812,244,2,0,0,iOS,1,Site K,Lifestyle
01/03/2021,1946835,245,0,0,0,iOS,5,Site F,Lifestyle
13/02/2021,7651385,245,2,0,0,Android,7,Site Q,Sport
18/02/2021,7651385,245,2,0,0,Android,5,Site Y,Sport
21/02/2021,7651385,245,2,0,0,Android,1,Site Y,Sport
07/02/2021,464314,245,0,0,0,Android,1,Site G,Sport
21/02/2021,7854651,245,2,0,0,Android,1,Site F,Lifestyle
01/02/2021,272854,245,0,0,0,iOS,2,Site V,News
08/02/2021,452121,245,0,69,29,iOS,2,Site H,Tech
09/02/2021,452121,245,2,16,6,Android,3,Site G,Sport
14/02/2021,176325,245,0,75,30,iOS,1,Site V,News
03/02/2021,313617,245,4,0,0,iOS,4,Site X,Lifestyle
27/02/2021,313617,245,0,0,0,iOS,7,Site Z,Entertainment
04/02/2021,3167424,245,2,0,0,Android,5,Site AB,Sport
14/02/2021,3167424,245,2,0,0,Android,1,Site Q,Sport
18/02/2021,142236,245,1,33,25,Android,5,Site R,News
02/02/2021,521254,245,0,0,0,Android,3,Site AC,Tech
24/02/2021,521254,245,0,0,0,iOS,4,Site X,Lifestyle
06/02/2021,372212,245,0,0,0,Android,7,Site L,Lifestyle
06/02/2021,391412,245,2,0,0,Android,7,Site H,Tech
09/02/2021,391412,245,2,0,0,Android,3,Site G,Sport
13/02/2021,391412,245,0,0,0,Android,7,Site H,Tech
24/02/2021,851264,245,3,61,38,iOS,4,Site Y,Sport
05/02/2021,148315,245,1,0,0,Android,6,Site H,Tech
18/03/2021,148315,245,0,0,0,Android,3,Site Q,Sport
03/02/2021,76859,245,1,0,0,iOS,4,Site X,Lifestyle
14/02/2021,362695,245,0,0,0,Android,1,Site L,Lifestyle
17/02/2021,1846521,245,0,0,0,iOS,4,Site V,News
10/02/2021,789421,245,2,0,0,iOS,4,Site L,Lifestyle
18/02/2021,978764,245,2,0,0,Android,5,Site F,Lifestyle
24/02/2021,978764,245,0,0,0,Android,4,Site L,Lifestyle
07/02/2021,942165,245,0,0,0,Android,1,Site AE,Lifestyle
28/02/2021,942165,245,0,0,0,iOS,1,Site R,News
09/02/2021,4431721,245,0,0,0,Android,3,Site E,Tech
22/02/2021,2384651,246,2,0,0,Android,2,Site F,Lifestyle
10/02/2021,7824651,246,2,0,0,Android,4,Site F,Lifestyle
04/02/2021,3978488,246,4,36,7,Android,5,Site V,News
17/02/2021,3978488,246,0,41,22,Android,4,Site R,News
06/02/2021,7651385,246,2,0,0,Android,7,Site H,Tech
07/02/2021,272854,246,0,0,0,Android,1,Site H,Tech
06/03/2021,272854,246,0,0,0,iOS,3,Site AE,Lifestyle
01/02/2021,156895,246,2,48,29,iOS,2,Site M,Sport
13/02/2021,156895,246,0,38,22,Android,7,Site V,News
24/02/2021,2525984,246,2,0,0,iOS,4,Site L,Lifestyle
16/02/2021,9848613,246,0,0,0,iOS,3,Site F,Lifestyle
14/02/2021,176325,246,1,45,14,Android,1,Site V,News
13/02/2021,4746163,246,2,0,0,iOS,7,Site K,Lifestyle
28/02/2021,4746163,246,2,0,0,Android,1,Site L,Lifestyle
30/01/2021,313617,246,0,0,0,Android,1,Site O,Entertainment
15/02/2021,313617,246,2,0,0,iOS,2,Site X,Lifestyle
06/02/2021,3167424,246,1,0,0,Android,7,Site H,Tech
09/02/2021,126941,246,2,0,0,Android,3,Site F,Lifestyle
21/02/2021,315641,246,0,40,25,Android,1,Site R,News
01/02/2021,394168,246,0,0,0,iOS,2,Site V,News
26/02/2021,394168,246,0,0,0,iOS,6,Site L,Lifestyle
05/02/2021,896641,246,0,0,0,Android,6,Site AE,Lifestyle
07/02/2021,896641,246,0,0,0,Android,1,Site H,Tech
18/02/2021,316427,246,2,0,0,Android,5,Site O,Entertainment
03/02/2021,521254,246,0,0,0,iOS,4,Site X,Lifestyle
08/02/2021,372212,246,2,0,0,Android,2,Site F,Lifestyle
21/02/2021,391412,246,2,0,0,Android,4,Site AB,Sport
02/02/2021,851264,246,2,4,2,Android,3,Site Y,Sport
19/02/2021,851264,246,2,56,31,iOS,6,Site AB,Sport
27/02/2021,851264,246,2,32,5,Android,7,Site H,Tech
02/02/2021,148315,246,0,0,0,Android,3,Site Y,Sport
13/02/2021,148315,246,1,0,0,Android,7,Site H,Tech
05/02/2021,76859,246,0,0,0,Android,6,Site Z,Entertainment
13/02/2021,758213,246,2,0,0,iOS,7,Site L,Lifestyle
16/02/2021,789421,246,0,0,0,iOS,3,Site F,Lifestyle
18/03/2021,572146,246,0,0,0,iOS,3,Site K,Lifestyle
09/02/2021,942165,246,0,0,0,Android,3,Site G,Sport
15/02/2021,2384651,247,2,0,0,iOS,2,Site V,News
01/03/2021,7824651,247,2,0,0,iOS,5,Site F,Lifestyle
04/03/2021,854771,247,0,0,0,Android,1,Site AE,Lifestyle
05/02/2021,7651385,247,2,0,0,Android,6,Site H,Tech
09/02/2021,7651385,247,0,0,0,Android,3,Site H,Tech
17/02/2021,2145231,247,0,0,0,iOS,4,Site V,News
05/02/2021,272854,247,0,0,0,Android,6,Site AE,Lifestyle
11/02/2021,452121,247,0,16,4,Android,5,Site G,Sport
14/02/2021,156895,247,0,64,13,iOS,1,Site V,News
04/02/2021,4694314,247,2,0,0,iOS,5,Site X,Lifestyle
18/02/2021,2525984,247,2,0,0,Android,5,Site L,Lifestyle
25/02/2021,9848613,247,0,0,0,Android,5,Site V,News
07/02/2021,313617,247,1,0,0,iOS,1,Site X,Lifestyle
01/03/2021,8563142,247,0,0,0,iOS,5,Site E,Tech
05/02/2021,3167424,247,0,0,0,iOS,6,Site Y,Sport
17/02/2021,3167424,247,1,0,0,iOS,4,Site V,News
27/02/2021,3167424,247,0,0,0,iOS,7,Site AB,Sport
01/02/2021,126941,247,0,0,0,Android,2,Site V,News
17/02/2021,989624,247,0,0,0,iOS,4,Site V,News
19/02/2021,5845872,247,0,0,0,iOS,6,Site R,News
19/02/2021,394168,247,0,0,0,Android,6,Site R,News
10/02/2021,521254,247,0,0,0,iOS,4,Site C,Tech
24/02/2021,521254,247,2,0,0,iOS,4,Site Z,Entertainment
01/02/2021,372212,247,3,0,0,Android,2,Site U,Lifestyle
27/02/2021,372212,247,0,0,0,Android,7,Site L,Lifestyle
12/02/2021,391412,247,2,0,0,Android,6,Site H,Tech
23/02/2021,391412,247,0,0,0,iOS,3,Site Y,Sport
03/02/2021,851264,247,0,31,7,Android,4,Site H,Tech
17/02/2021,851264,247,0,67,37,iOS,4,Site AB,Sport
15/02/2021,148315,247,2,0,0,Android,2,Site AB,Sport
09/02/2021,1846521,247,0,0,0,Android,3,Site L,Lifestyle
15/02/2021,1846521,247,1,0,0,iOS,2,Site L,Lifestyle
24/02/2021,642135,247,0,0,0,iOS,4,Site F,Lifestyle
27/01/2021,312498,247,20,73,52,Other,5,Site O,Entertainment
14/02/2021,312498,247,1,50,13,Android,1,Site R,News
03/02/2021,789421,247,0,0,0,iOS,4,Site F,Lifestyle
18/02/2021,789421,247,0,0,0,iOS,5,Site V,News
03/03/2021,789421,247,2,0,0,iOS,7,Site L,Lifestyle
19/02/2021,572146,247,0,0,0,iOS,6,Site K,Lifestyle
05/02/2021,942165,247,2,0,0,Android,6,Site AE,Lifestyle
10/02/2021,289643,247,0,0,0,Android,4,Site E,Tech
05/03/2021,85716433,247,2,0,0,iOS,2,Site AB,Sport
15/02/2021,975851,247,0,0,0,iOS,2,Site R,News
26/02/2021,2384651,248,2,0,0,Android,6,Site L,Lifestyle
27/01/2021,3978488,248,2,94,31,iOS,5,Site V,News
14/02/2021,3978488,248,2,64,16,iOS,1,Site V,News
07/02/2021,464314,248,0,0,0,Android,1,Site AE,Lifestyle
17/02/2021,7854651,248,0,0,0,Android,4,Site L,Lifestyle
01/02/2021,452121,248,0,12,20,Android,2,Site D,Sport
05/02/2021,452121,248,3,33,5,Android,6,Site G,Sport
08/02/2021,156895,248,0,57,33,iOS,2,Site R,News
09/02/2021,4694314,248,0,0,0,iOS,3,Site X,Lifestyle
18/02/2021,9848613,248,2,0,0,iOS,5,Site V,News
09/02/2021,3167424,248,1,0,0,Android,3,Site H,Tech
21/02/2021,3167424,248,2,0,0,Android,4,Site AB,Sport
01/02/2021,989624,248,0,0,0,iOS,2,Site V,News
03/02/2021,989624,248,0,0,0,iOS,4,Site R,News
27/02/2021,394168,248,0,0,0,Android,7,Site R,News
03/02/2021,514598,248,0,0,0,iOS,4,Site X,Lifestyle
06/02/2021,514598,248,0,0,0,Android,7,Site Z,Entertainment
15/02/2021,114236,248,2,0,0,iOS,2,Site L,Lifestyle
04/02/2021,142236,248,2,73,30,iOS,5,Site V,News
01/02/2021,316427,248,0,0,0,Android,2,Site T,Lifestyle
19/02/2021,316427,248,0,0,0,iOS,6,Site X,Lifestyle
20/02/2021,796486,248,2,0,0,iOS,7,Site Z,Entertainment
01/03/2021,521254,248,0,0,0,iOS,5,Site C,Tech
03/02/2021,391412,248,0,0,0,Android,4,Site Y,Sport
05/02/2021,391412,248,0,0,0,iOS,6,Site AB,Sport
05/02/2021,851264,248,2,14,5,Android,6,Site H,Tech
02/02/2021,148315,248,0,0,0,iOS,3,Site Y,Sport
15/02/2021,148315,248,4,0,0,Android,2,Site V,News
15/02/2021,76859,248,0,0,0,iOS,2,Site X,Lifestyle
20/02/2021,76859,248,0,0,0,Other,7,Site P,News
11/02/2021,758213,248,1,0,0,Android,5,Site F,Lifestyle
02/02/2021,642135,248,0,0,0,Android,3,Site L,Lifestyle
19/02/2021,312498,248,3,81,49,iOS,6,Site A,News
01/02/2021,572146,248,0,0,0,iOS,2,Site J,Lifestyle
14/02/2021,531267,248,1,0,0,iOS,1,Site L,Lifestyle
19/02/2021,942165,248,0,0,0,iOS,6,Site R,News
05/02/2021,289643,248,7,0,0,Other,6,Site E,Tech
17/02/2021,289643,248,0,0,0,Android,4,Site E,Tech
12/02/2021,2384651,249,0,0,0,iOS,6,Site L,Lifestyle
02/02/2021,7824651,249,0,0,0,Android,3,Site L,Lifestyle
11/02/2021,7824651,249,0,0,0,Android,5,Site F,Lifestyle
12/02/2021,7651385,249,0,0,0,Android,6,Site Q,Sport
01/02/2021,464314,249,2,0,0,iOS,2,Site V,News
19/02/2021,2145231,249,1,0,0,iOS,6,Site R,News
25/02/2021,2145231,249,0,0,0,iOS,5,Site R,News
01/02/2021,272854,249,0,0,0,iOS,2,Site H,Tech
01/02/2021,272854,249,0,0,0,Android,2,Site V,News
05/02/2021,452121,249,0,42,25,iOS,6,Site H,Tech
15/02/2021,1462431,249,0,0,0,Android,2,Site V,News
28/02/2021,9848613,249,0,0,0,Android,1,Site R,News
07/02/2021,313617,249,2,0,0,Android,1,Site Z,Entertainment
03/02/2021,3167424,249,2,0,0,iOS,4,Site Y,Sport
06/02/2021,3167424,249,2,0,0,Android,7,Site G,Sport
28/02/2021,752451,249,0,0,0,Android,1,Site R,News
18/02/2021,989624,249,0,0,0,iOS,5,Site V,News
20/02/2021,315641,249,0,52,13,Android,7,Site R,News
25/02/2021,315641,249,2,65,12,iOS,5,Site R,News
27/02/2021,5845872,249,0,0,0,iOS,7,Site R,News
15/02/2021,394168,249,0,0,0,Android,2,Site F,Lifestyle
20/02/2021,114236,249,0,0,0,iOS,7,Site L,Lifestyle
26/01/2021,142236,249,0,67,31,iOS,4,Site R,News
17/02/2021,142236,249,0,19,20,Android,4,Site R,News
13/02/2021,896641,249,0,0,0,iOS,7,Site H,Tech
01/02/2021,521254,249,0,0,0,Android,2,Site T,Lifestyle
28/02/2021,372212,249,1,0,0,Android,1,Site L,Lifestyle
02/02/2021,391412,249,0,0,0,iOS,3,Site Y,Sport
03/02/2021,391412,249,2,0,0,Android,4,Site H,Tech
06/02/2021,391412,249,2,0,0,Android,7,Site G,Sport
27/02/2021,391412,249,2,0,0,iOS,7,Site AB,Sport
06/03/2021,391412,249,2,0,0,iOS,3,Site Q,Sport
01/02/2021,851264,249,0,17,22,Android,2,Site D,Sport
21/02/2021,851264,249,0,47,32,Android,4,Site Q,Sport
18/03/2021,642135,249,2,0,0,iOS,3,Site L,Lifestyle
04/02/2021,312498,249,2,43,23,Android,5,Site V,News
16/02/2021,84162,249,0,0,0,iOS,3,Site V,News
13/02/2021,572146,249,0,0,0,Android,7,Site F,Lifestyle
04/02/2021,289643,249,0,0,0,Android,5,Site E,Tech
09/02/2021,4431721,249,0,0,0,Android,3,Site AC,Tech
02/03/2021,4431721,249,0,0,0,iOS,6,Site E,Tech
25/02/2021,198745,249,0,0,0,Other,5,Site A,News
02/02/2021,439712,250,0,0,0,Other,3,Site AA,News
09/02/2021,2384651,250,0,0,0,Android,3,Site L,Lifestyle
17/02/2021,2384651,250,4,0,0,Android,4,Site L,Lifestyle
22/02/2021,3491664,250,2,0,0,Android,2,Site V,News
13/02/2021,7651385,250,1,0,0,Android,7,Site H,Tech
18/03/2021,7651385,250,0,0,0,Android,3,Site Q,Sport
06/02/2021,464314,250,0,0,0,Android,7,Site H,Tech
10/02/2021,464314,250,2,0,0,Android,4,Site G,Sport
15/02/2021,7854651,250,2,0,0,iOS,2,Site L,Lifestyle
14/02/2021,316439,250,0,43,27,Android,1,Site R,News
04/02/2021,487612,250,2,70,13,iOS,5,Site V,News
27/02/2021,4746163,250,0,0,0,iOS,7,Site K,Lifestyle
17/02/2021,126941,250,0,0,0,Android,4,Site L,Lifestyle
18/02/2021,126941,250,2,0,0,Android,5,Site L,Lifestyle
19/02/2021,394168,250,0,0,0,iOS,6,Site V,News
02/02/2021,514598,250,1,0,0,Android,3,Site Z,Entertainment
07/02/2021,514598,250,1,0,0,Android,1,Site Z,Entertainment
15/02/2021,514598,250,0,0,0,iOS,2,Site Z,Entertainment
01/02/2021,114236,250,0,0,0,iOS,2,Site J,Lifestyle
10/02/2021,114236,250,0,0,0,Android,4,Site F,Lifestyle
20/02/2021,796486,250,1,0,0,iOS,7,Site X,Lifestyle
10/02/2021,521254,250,1,0,0,Android,4,Site Z,Entertainment
15/02/2021,521254,250,2,0,0,Android,2,Site C,Tech
24/02/2021,372212,250,0,0,0,Android,4,Site L,Lifestyle
24/02/2021,372212,250,0,0,0,iOS,4,Site M,Sport
12/02/2021,391412,250,2,0,0,Android,6,Site G,Sport
21/02/2021,148315,250,2,0,0,Android,1,Site Y,Sport
02/02/2021,76859,250,2,0,0,Android,3,Site O,Entertainment
15/02/2021,76859,250,1,0,0,iOS,2,Site X,Lifestyle
25/02/2021,76859,250,1,0,0,iOS,5,Site X,Lifestyle
17/02/2021,1846521,250,2,0,0,Android,4,Site V,News
14/02/2021,312498,250,1,79,15,iOS,1,Site V,News
19/02/2021,789421,250,0,0,0,iOS,6,Site V,News
13/02/2021,572146,250,2,0,0,iOS,7,Site K,Lifestyle
06/03/2021,572146,250,1,0,0,iOS,3,Site L,Lifestyle
14/02/2021,531267,250,2,0,0,Android,1,Site L,Lifestyle
15/02/2021,978764,250,0,0,0,iOS,2,Site V,News
03/02/2021,942165,250,0,0,0,Android,4,Site H,Tech
23/02/2021,289643,250,2,0,0,iOS,3,Site C,Tech
14/02/2021,2384651,251,2,0,0,iOS,1,Site L,Lifestyle
22/02/2021,1946835,251,0,0,0,iOS,2,Site F,Lifestyle
28/01/2021,3978488,251,0,19,21,Android,6,Site O,Entertainment
18/02/2021,3978488,251,2,15,8,Android,5,Site R,News
26/02/2021,3978488,251,0,48,26,iOS,6,Site R,News
09/02/2021,7651385,251,0,0,0,iOS,3,Site H,Tech
04/02/2021,316439,251,4,37,23,Android,5,Site V,News
27/02/2021,272854,251,0,0,0,Android,7,Site V,News
02/02/2021,452121,251,0,8,4,iOS,3,Site Y,Sport
08/02/2021,452121,251,2,30,25,Android,2,Site H,Tech
27/01/2021,487612,251,0,84,31,iOS,5,Site V,News
03/02/2021,313617,251,0,0,0,Android,4,Site O,Entertainment
07/02/2021,313617,251,0,0,0,iOS,1,Site Z,Entertainment
09/02/2021,313617,251,0,0,0,iOS,3,Site X,Lifestyle
06/03/2021,313617,251,0,0,0,Android,3,Site O,Entertainment
03/03/2021,394168,251,0,0,0,iOS,7,Site L,Lifestyle
05/02/2021,896641,251,0,0,0,Android,6,Site G,Sport
10/02/2021,316427,251,0,0,0,iOS,4,Site X,Lifestyle
25/02/2021,521254,251,3,0,0,iOS,5,Site X,Lifestyle
27/02/2021,851264,251,2,61,10,iOS,7,Site H,Tech
02/03/2021,851264,251,2,58,13,iOS,6,Site H,Tech
11/02/2021,148315,251,2,0,0,Android,5,Site H,Tech
12/02/2021,362695,251,1,0,0,iOS,6,Site L,Lifestyle
28/02/2021,789421,251,1,0,0,Android,1,Site R,News
01/02/2021,84162,251,0,0,0,Other,2,Site AA,News
08/02/2021,572146,251,0,0,0,Android,2,Site F,Lifestyle
02/03/2021,572146,251,2,0,0,Android,6,Site L,Lifestyle
06/02/2021,942165,251,0,0,0,Android,7,Site H,Tech
28/02/2021,942165,251,2,0,0,Android,1,Site R,News
17/02/2021,198745,251,0,0,0,iOS,4,Site V,News
25/02/2021,464314,252,2,0,0,Android,5,Site V,News
